
25th WORLD MASTERS POVERLIFTING CHAMPIONSHIPS.  CZE. OSTRAVA. 02-06.10.2007
DETAILED SCORESHEET
PL. ,   Lifters ,BY ,Nation ,Weight ,WF ,Lot ,All Squat ,All Bench press ,All Dead lift ,TOTAL ,W.pts. ,Pts.
Masters 1 ,  ,  ,  ,  ,  , 
 - 56 kg
5. ,Prston Juraj ,1960 ,SVK ,108.70 ,0.5907 ,71 ,310.0 ,325.0 ,325.0 ,2 ,142.5 ,150.0 ,155.0 ,9 ,290.0 ,310.0 ,315.0 ,3 ,755.0 ,445.97 ,6
6. ,Pfeiffer Torsten ,1963 ,GER ,108.30 ,0.5914 ,143 ,280.0 ,300.0 ,300.0 ,6 ,190.0 ,200.0 ,200.0 ,6 ,280.0 ,290.0 ,290.0 ,4 ,750.0 ,443.55 ,5
7. ,Kampl Werner ,1964 ,AUT ,108.00 ,0.5919 ,57 ,245.0 ,265.0 ,   # ,8 ,160.0 ,170.0 ,175.0 ,7 ,295.0 ,302.5 ,307.5 ,2 ,715.0 ,423.20 ,4
8. ,Titz Jürgen ,1965 ,GER ,107.70 ,0.5924 ,142 ,245.0 ,260.0 ,260.0 ,7 ,170.0 ,180.0 ,180.0 ,8 ,210.0 ,222.5 ,   # ,8 ,625.0 ,370.25 ,3
— ,Kanat Zoltan ,1962 ,CZE ,109.10 ,0.5900 ,128 ,300.0 ,300.0 ,300.0 ,Disq. ,212.5 ,220.0 ,240.0 ,2 ,100.0 ,   # ,   # ,9 ,Out ,— ,—
 - 125 kg
1. ,O'Halloran Shawn ,1965 ,CAN ,124.10 ,0.5707 ,82 ,310.0 ,330.0 ,335.0 ,3 ,285.0 ,285.0 w1 ,295.0 ,1 /w1 ,260.0 ,270.0 ,275.0 ,8 ,895.0 ,510.77 ,12
2. ,Lumijarvi Raimo ,1962 ,FIN ,124.50 ,0.5703 ,186 ,340.0 ,350.0 ,350.0 ,2 ,235.0 ,235.0 ,245.0 ,3 ,300.0 ,300.0 ,312.5 ,7 ,885.0 ,504.71 ,9
3. ,Stewart Kevin ,1962 ,USA ,118.10 ,0.5771 ,216 ,295.0 ,320.0 ,320.0 ,4 ,242.5 ,250.0 ,257.5 ,2 ,250.0 ,295.0 ,305.0 ,4 ,875.0 ,504.96 ,8
4. ,Arnold Roberto ,1958 ,GER ,121.30 ,0.5735 ,165 ,320.0 ,320.0 ,320.0 ,6 ,210.0 ,220.0 ,225.0 ,6 ,300.0 ,320.0 ,332.5 ,1 ,865.0 ,496.07 ,7
5. ,Collart Jean-Luc ,1959 ,BEL ,118.40 ,0.5768 ,17 ,320.0 ,340.0 ,345.0 ,1 ,217.5 ,222.5 ,225.0 ,7 ,280.0 ,300.0 ,315.0 ,5 ,862.5 ,497.49 ,6
6. ,Logan Andrew ,1966 ,AUS ,119.90 ,0.5750 ,85 ,320.0 ,342.5 ,342.5 ,5 ,200.0 ,210.0 ,217.5 ,8 ,300.0 ,312.5 ,315.0 ,6 ,830.0 ,477.25 ,5
7. ,Ekblad Tony ,1965 ,SWE ,122.60 ,0.5722 ,22 ,270.0 ,290.0 ,300.0 ,7 ,215.0 ,227.5 ,235.0 ,5 ,225.0 ,240.0 ,250.0 ,12 ,785.0 ,449.17 ,4
8. ,Fischer Martin ,1966 ,GER ,117.70 ,0.5776 ,95 ,265.0 ,265.0 ,285.0 ,11 ,190.0 ,200.0 ,210.0 ,11 ,285.0 ,300.0 ,310.0 ,2 ,775.0 ,447.64 ,3
9. ,Strong Ron ,1958 ,CAN ,114.80 ,0.5813 ,149 ,255.0 ,267.5 ,275.0 ,9 ,170.0 ,175.0 ,175.0 ,13 ,280.0 ,300.0 ,305.0 ,3 ,747.5 ,434.52 ,2
10. ,Haugen Sven Joran ,1961 ,NOR ,124.20 ,0.5706 ,200 ,280.0 ,280.0 ,280.0 ,8 ,205.0 ,205.0 ,210.0 ,9 ,260.0 ,270.0 ,270.0 ,10 ,745.0 ,425.09 ,1
11. ,Safarik Michal ,1967 ,CZE ,110.90 ,0.5870 ,111 ,265.0 ,265.0 ,265.0 ,10 ,195.0 ,202.5 ,202.5 ,10 ,240.0 ,260.0 ,267.5 ,9 ,735.0 ,431.44 ,1
12. ,Tsujimi Naoki ,1964 ,JPN ,121.30 ,0.5735 ,79 ,265.0 ,285.0 ,285.0 ,12 ,230.0 ,240.0 ,245.0 ,4 ,210.0 ,230.0 ,242.5 ,13 ,735.0 ,421.52 ,1
13. ,Podstatny Ivo ,1967 ,CZE ,112.90 ,0.5840 ,198 ,240.0 ,240.0 ,250.0 ,13 ,180.0 ,185.0 ,185.0 ,12 ,220.0 ,240.0 ,250.0 ,11 ,670.0 ,391.28 ,1
 125+ kg
